ID,Gloss,Language,Word,Cluster
528,horn:1,ROMAGNOL_RAVENNATE,ko3ran,horn:1
529,horn:1,ROMANIAN,korn,horn:9
530,horn:1,ROMANIAN_2,korn,horn:10
531,horn:1,ROMANIAN_MEGLENO,korn,horn:11
532,horn:1,ROMANSH_GRISHUN,korn3,horn:2
533,horn:1,ROMANSH_SURMIRAN,korn3,horn:3
534,horn:1,ROMANSH_VALLADER,korn3,horn:4
535,horn:1,SARDINIAN,koru,horn:1
536,horn:1,SARDINIAN_CAMPIDANESE,koru,horn:2
537,horn:1,SARDINIAN_LOGUDARESE,koru,horn:3
538,horn:1,SICILIAN_UnnamedInSource,kornutu,horn:1
539,horn:1,SPANISH,kerno,horn:2
540,horn:1,TURIA_AROMANIAN,kornu,horn:6
541,horn:2,BALEAR_CATALAN,ba53,horn:1
542,horn:2,CATALAN_2,ba53,horn:2
543,horn:2,VALENCIAN,ba5a,horn:1
544,horn:4,PORTUGUESE,Sifr3,horn:1
545,horn:5,ROMANSH_SURSILVAN,Ciern,horn:1
546,leaf:0,ALBANIAN_GHEG,flet3,leaf:1
547,leaf:0,ALBANIAN_TOSK,flEt3,leaf:1
548,leaf:1,ALBANIAN,Tethe,leaf:1
549,leaf:2,ARAGONESE,fueLa,leaf:1
550,leaf:2,ASTURIAN,fueya,leaf:1
551,leaf:5,GASCON,wueyo,leaf:1
552,leaf:5,OCCITAN_ARANESE,ueLo,leaf:1
553,leaf:2,ARPITAN,foL3,leaf:1
554,leaf:2,BALEAR_CATALAN,fuL3,leaf:1
555,leaf:2,CATALAN,fuL3,leaf:2
556,leaf:2,CATALAN_2,fuL3,leaf:3
557,leaf:2,CORSICAN,foLa,leaf:1
558,leaf:2,DALMATIAN,fuaLa,leaf:1
559,leaf:2,EMILIANO_CARPIGIANO,foya,leaf:1
560,leaf:2,EMILIANO_FERRARESE,foya,leaf:2
561,leaf:2,EMILIANO_REGGIANO,foya,leaf:3
562,leaf:3,FRENCH,f3y,leaf:1
563,leaf:4,FRIULIAN,feE,leaf:1
564,leaf:2,GALICIAN,foLa,leaf:2
565,leaf:2,ITALIAN,foLa,leaf:3
566,leaf:2,ITALIAN_GROSSETO_TUSCAN,foLa,leaf:4
567,leaf:2,JUDEO_ESPAGNOL,oxa,leaf:1
568,leaf:2,LANGUEDOCIEN,fiElo,leaf:1
569,leaf:2,LIGURIAN_GENOESE,foya,leaf:4
570,leaf:2,LIGURIAN_RAPALLO,foya,leaf:5
571,leaf:2,LIGURIAN_STELLA,fEya,leaf:1
572,leaf:2,LOMBARD_BERGAMO,foya,leaf:6
573,leaf:2,LOMBARD_PLESIO,foya,leaf:7
574,leaf:2,NEAPOLITAN_CALABRESE,foy3,leaf:1
575,leaf:2,NONES,foya,leaf:8
576,leaf:2,NONES_FASSANO,foa,leaf:1
577,leaf:2,PIEMONTESE_BARBANIA,foya,leaf:9
578,leaf:2,PIEMONTESE_CARMAGNOLA,foya,leaf:10
579,leaf:2,PIEMONTESE_LANZO_TORINESE,foya,leaf:11
580,leaf:2,PIEMONTESE_VERCELLESE,foya,leaf:12
581,leaf:2,PORTUGUESE,foLa,leaf:5
582,leaf:2,ROMAGNOL_RAVENNATE,foya,leaf:13
583,leaf:2,ROMANIAN_2,foaie,leaf:1
584,leaf:3,ROMANSH_GRISHUN,feL,leaf:1
585,leaf:3,ROMANSH_SURMIRAN,fiL,leaf:1
586,leaf:2,ROMANSH_SURSILVAN,fEL,leaf:1
587,leaf:2,ROMANSH_VALLADER,foL3,leaf:2
588,leaf:2,SARDINIAN,foza,leaf:1
589,leaf:2,SARDINIAN_CAMPIDANESE,fola,leaf:1
590,leaf:2,SARDINIAN_LOGUDARESE,foZa,leaf:1
591,leaf:2,SICILIAN_UnnamedInSource,fogia,leaf:1
592,leaf:2,SPANISH,oha,leaf:1
593,leaf:2,VALENCIAN,fuLa,leaf:1
594,leaf:0,NONES_GARDENESE,pleCa,leaf:1
595,leaf:2,ROMANIAN,frunz3,leaf:1
596,leaf:2,ROMANIAN_MEGLENO,frunz3,leaf:2
597,fire:0,ALBANIAN_GHEG,zyarm,fire:1
598,fire:2,ALBANIAN_TOSK,zar,fire:1
599,fire:1,ALBANIAN,ndez,fire:1
600,fire:3,ARAGONESE,fuego,fire:1
601,fire:3,ASTURIAN,fueu,fire:1
602,fire:3,JUDEO_ESPAGNOL,fuego,fire:2
603,fire:3,BALEAR_CATALAN,foT,fire:1
604,fire:3,CATALAN,fok,fire:1
605,fire:3,CATALAN_2,fok,fire:2
606,fire:3,CORSICAN,fogu,fire:1
607,fire:3,DALMATIAN,fuk,fire:1
608,fire:3,EMILIANO_CARPIGIANO,fog,fire:1
609,fire:3,EMILIANO_FERRARESE,fog,fire:2
610,fire:3,EMILIANO_REGGIANO,fog,fire:3
611,fire:4,FRENCH,fe,fire:1
612,fire:3,FRIULIAN,fouk,fire:1
613,fire:3,GASCON,huek,fire:1
614,fire:3,ITALIAN,fwoko,fire:1
615,fire:3,ITALIAN_GROSSETO_TUSCAN,foko,fire:1
616,fire:3,LANGUEDOCIEN,fiok,fire:1
617,fire:3,LIGURIAN_GENOESE,fEgu,fire:1
618,fire:3,LIGURIAN_RAPALLO,fEgu,fire:2
619,fire:4,LIGURIAN_STELLA,fE,fire:1
620,fire:3,LOMBARD_BERGAMO,fok,fire:3
621,fire:3,LOMBARD_PLESIO,fok,fire:4
622,fire:3,NEAPOLITAN_CALABRESE,fok3,fire:1
623,fire:3,NONES,fec,fire:1
624,fire:3,NONES_FASSANO,fek,fire:1
625,fire:3,NONES_GARDENESE,fwek,fire:1
626,fire:6,OCCITAN_ARANESE,uek,fire:1
627,fire:7,PIEMONTESE_BARBANIA,fo,fire:1
628,fire:7,PIEMONTESE_CARMAGNOLA,fo,fire:2
629,fire:7,PIEMONTESE_LANZO_TORINESE,fo,fire:3
630,fire:3,PIEMONTESE_VERCELLESE,fok,fire:5
631,fire:3,PORTUGUESE,fogu,fire:2
632,fire:3,ROMAGNOL_RAVENNATE,fug,fire:1
633,fire:3,ROMANIAN,fok,fire:6
634,fire:3,ROMANIAN_2,fok,fire:7
635,fire:3,ROMANIAN_MEGLENO,fok,fire:8
636,fire:3,ROMANSH_GRISHUN,fyew,fire:1
637,fire:4,ROMANSH_SURMIRAN,fi,fire:1
638,fire:3,ROMANSH_SURSILVAN,fug,fire:2
639,fire:7,ROMANSH_VALLADER,fo,fire:4
640,fire:3,SARDINIAN,fogu,fire:3
641,fire:3,SARDINIAN_CAMPIDANESE,foxu,fire:1
642,fire:3,SARDINIAN_LOGUDARESE,fogu,fire:4
643,fire:3,SICILIAN_UnnamedInSource,foku,fire:1
644,fire:3,SPANISH,fuego,fire:3
645,fire:3,VALENCIAN,fok,fire:9
646,fire:3,VLACH,foku,fire:2
647,fire:5,GALICIAN,lume,fire:1
648,water:0,ALBANIAN_GHEG,uy3,water:1
649,water:1,ALBANIAN,uj3,water:1
650,water:0,ALBANIAN_TOSK,uy3,water:2
651,water:2,ARAGONESE,auga,water:1
652,water:2,GALICIAN,auga,water:2
653,water:3,ARPITAN,Ewa,water:1
654,water:4,ASTURIAN,agua,water:1
655,water:4,CORSICAN,akwa,water:1
656,water:4,DALMATIAN,yakua,water:1
657,water:4,EMILIANO_CARPIGIANO,akwa,water:2
658,water:4,EMILIANO_FERRARESE,akwa,water:3
659,water:4,EMILIANO_REGGIANO,akva,water:1
660,water:4,FRIULIAN,agE,water:1
661,water:4,ITALIAN,akwa,water:4
662,water:4,ITALIAN_GROSSETO_TUSCAN,akwa,water:5
663,water:4,JUDEO_ESPAGNOL,agua,water:2
664,water:4,LIGURIAN_GENOESE,egwa,water:1
665,water:4,LIGURIAN_RAPALLO,Egwa,water:1
666,water:4,LIGURIAN_STELLA,Egwa,water:2
667,water:4,LOMBARD_BERGAMO,akwa,water:6
668,water:4,LOMBARD_PLESIO,akwa,water:7
669,water:4,NEAPOLITAN_CALABRESE,akw3,water:1
670,water:4,NONES,aka,water:1
671,water:4,NONES_GARDENESE,Ega,water:1
672,water:3,PIEMONTESE_BARBANIA,Eva,water:1
673,water:4,PIEMONTESE_VERCELLESE,akwa,water:8
674,water:4,PORTUGUESE,Ega,water:2
675,water:4,ROMAGNOL_RAVENNATE,akva,water:2
676,water:7,ROMANSH_GRISHUN,aw3,water:1
677,water:8,ROMANSH_SURMIRAN,av3,water:1
678,water:7,ROMANSH_VALLADER,aw3,water:2
679,water:8,SARDINIAN,aba,water:1
680,water:8,SARDINIAN_CAMPIDANESE,aba,water:2
681,water:8,SARDINIAN_LOGUDARESE,aba,water:3
682,water:4,SICILIAN_UnnamedInSource,aka,water:2
683,water:4,SPANISH,aga,water:1
684,water:6,TURIA_AROMANIAN,apa,water:1
685,water:2,VALENCIAN,aixa,water:1
686,water:6,VLACH,apa,water:2
687,water:2,BALEAR_CATALAN,aigo,water:1
688,water:2,GASCON,aigo,water:2
689,water:2,LANGUEDOCIEN,aygo,water:1
690,water:2,CATALAN,aix3,water:1
691,water:2,CATALAN_2,aix3,water:2
692,water:2,OCCITAN_ARANESE,aixuo,water:1
693,water:5,FRENCH,o,water:1
694,water:3,PIEMONTESE_CARMAGNOLA,eva,water:1
695,water:3,PIEMONTESE_LANZO_TORINESE,eva,water:2
696,water:6,ROMANIAN,ap3,water:1
697,water:6,ROMANIAN_2,ap3,water:2
698,water:6,ROMANIAN_MEGLENO,apu,water:1
699,dog:0,ALBANIAN_GHEG,qen,dog:1
700,dog:0,ALBANIAN,Ten,dog:1
701,dog:0,ALBANIAN_TOSK,TEn,dog:1
702,dog:0,ARAGONESE,kan,dog:1
703,dog:3,BALEAR_CATALAN,ka,dog:1
704,dog:6,DALMATIAN,kuoN,dog:1
705,dog:0,EMILIANO_CARPIGIANO,kaN,dog:1
706,dog:0,EMILIANO_FERRARESE,kan,dog:2
707,dog:0,EMILIANO_REGGIANO,kan,dog:3
708,dog:0,FRIULIAN,CaN,dog:1
709,dog:0,GALICIAN,kan,dog:4
710,dog:3,GASCON,ka,dog:2
711,dog:0,ITALIAN,kane,dog:1
712,dog:0,ITALIAN_GROSSETO_TUSCAN,kane,dog:2
713,dog:3,LANGUEDOCIEN,ka,dog:3
714,dog:0,LIGURIAN_GENOESE,kaN,dog:2
715,dog:0,LIGURIAN_RAPALLO,kaN,dog:3
716,dog:0,LIGURIAN_STELLA,kaN,dog:4
717,dog:3,LOMBARD_BERGAMO,ka,dog:4
718,dog:0,LOMBARD_PLESIO,kaN,dog:5
719,dog:0,NEAPOLITAN_CALABRESE,kan3,dog:1
720,dog:8,NONES,cain,dog:1
721,dog:0,OCCITAN_ARANESE,kaN,dog:6
722,dog:0,PIEMONTESE_BARBANIA,kaN,dog:7
723,dog:0,PIEMONTESE_CARMAGNOLA,kaN,dog:8
724,dog:0,PIEMONTESE_LANZO_TORINESE,kaN,dog:9
725,dog:0,PIEMONTESE_VERCELLESE,kaN,dog:10
726,dog:9,PORTUGUESE,kau,dog:1
727,dog:0,ROMAGNOL_RAVENNATE,kan,dog:5
728,dog:0,ROMANIAN,k3ne,dog:1
729,dog:0,ROMANIAN_2,kaine,dog:1
730,dog:0,ROMANIAN_MEGLENO,koyni,dog:1
731,dog:8,ROMANSH_GRISHUN,Tawn,dog:1
732,dog:0,ROMANSH_SURMIRAN,TaN,dog:1
733,dog:8,ROMANSH_SURSILVAN,Caun,dog:1
734,dog:10,ROMANSH_VALLADER,San,dog::1
735,dog:0,SARDINIAN,kane,dog:3
736,dog:0,SARDINIAN_CAMPIDANESE,kai,dog:1
737,dog:0,SARDINIAN_LOGUDARESE,kane,dog:4
738,dog:0,SICILIAN_UnnamedInSource,kani,dog:1
739,dog:1,ARPITAN,Si,dog:1
740,dog:7,FRENCH,Sia,dog:1
741,dog:2,ASTURIAN,perru,dog:1
742,dog:2,JUDEO_ESPAGNOL,perro,dog:1
743,dog:2,SPANISH,pero,dog:1
744,dog:4,CATALAN,gos,dog:1
745,dog:4,CATALAN_2,gos,dog:2
746,dog:4,VALENCIAN,gos,dog:3
747,dog:5,CORSICAN,Takaru,dog:1
748,dog:0,NONES_FASSANO,Ta5,dog:1
749,dog:0,NONES_GARDENESE,Ta5,dog:2
750,tree:0,ALBANIAN_GHEG,dru,tree:1
751,tree:0,ALBANIAN,dru,tree:2
752,tree:1,ALBANIAN_TOSK,pEm3,tree:1
753,tree:6,ROMANIAN,pom,tree:1
754,tree:2,ARAGONESE,arbol,tree:1
755,tree:2,ASTURIAN,arbol,tree:2
756,tree:3,ARPITAN,abro,tree:1
757,tree:3,BALEAR_CATALAN,abr3,tree:1
758,tree:3,CATALAN,abr3,tree:2
759,tree:3,CATALAN_2,abr3,tree:3
760,tree:2,CORSICAN,arburu,tree:1
761,tree:2,DALMATIAN,yarbur,tree:1
762,tree:2,EMILIANO_FERRARESE,arbul,tree:1
763,tree:2,FRENCH,arbr3,tree:1
764,tree:2,FRIULIAN,arbul,tree:2
765,tree:2,GALICIAN,arbore,tree:1
766,tree:2,GASCON,arbe,tree:1
767,tree:2,ITALIAN,albero,tree:1
768,tree:2,JUDEO_ESPAGNOL,arvole,tree:1
769,tree:2,LANGUEDOCIEN,arbre,tree:1
770,tree:2,LIGURIAN_GENOESE,erbu,tree:1
771,tree:2,LIGURIAN_RAPALLO,Erbu,tree:1
772,tree:2,LIGURIAN_STELLA,Erbu,tree:2
773,tree:3,NEAPOLITAN_CALABRESE,ab3r3,tree:1
774,tree:2,NONES,arbol,tree:3
775,tree:2,OCCITAN_ARANESE,arbe,tree:2
776,tree:2,PIEMONTESE_BARBANIA,Erbu,tree:3
777,tree:2,PIEMONTESE_CARMAGNOLA,Erbu,tree:4
778,tree:2,PORTUGUESE,Ervur3,tree:1
779,tree:2,ROMANIAN_2,arbore,tree:2
780,tree:2,ROMANIAN_MEGLENO,arbur,tree:1
781,tree:2,SARDINIAN,arvure,tree:1
782,tree:2,SARDINIAN_LOGUDARESE,arvure,tree:2
783,tree:2,SICILIAN_UnnamedInSource,arbulu,tree:1
784,tree:2,SPANISH,arbol,tree:4
785,tree:2,VALENCIAN,arbre,tree:2
786,tree:2,VLACH,arbor,tree:1
787,tree:2,EMILIANO_CARPIGIANO,elber,tree:1
788,tree:2,EMILIANO_REGGIANO,Elber,tree:1
789,tree:2,ROMAGNOL_RAVENNATE,e3lbar,tree:1
790,tree:4,ITALIAN_GROSSETO_TUSCAN,pyanta,tree:1
791,tree:4,LOMBARD_BERGAMO,pyanta,tree:2
792,tree:4,LOMBARD_PLESIO,pyanta,tree:3
793,tree:4,PIEMONTESE_LANZO_TORINESE,pyaNta,tree:1
794,tree:4,PIEMONTESE_VERCELLESE,pyaNta,tree:2
795,tree:4,ROMANSH_GRISHUN,plant3,tree:1
796,tree:4,ROMANSH_SURMIRAN,plant3,tree:2
797,tree:4,ROMANSH_SURSILVAN,plont3,tree:1
798,tree:8,SARDINIAN_CAMPIDANESE,mata,tree:1
799,tree:5,NONES_GARDENESE,l3N,tree:1
800,tree:7,ROMANSH_VALLADER,bEsS,tree:1
801,path:0,ALBANIAN_GHEG,kap8,path:1
802,path:2,ARAGONESE,kamin,path:1
803,path:2,ARPITAN,Sami,path:1
804,path:2,ASTURIAN,kamin,path:2
805,path:4,DALMATIAN,kal,path:1
806,path:2,GASCON,kami,path:1
807,path:2,JUDEO_ESPAGNOL,kamino,path:1
808,path:2,LANGUEDOCIEN,kami,path:2
809,path:4,ROMANIAN_2,cale,path:1
810,path:4,TURIA_AROMANIAN,kali,path:1
811,path:2,VALENCIAN,kami,path:3
812,path:1,ALBANIAN,Steg,path:1
813,path:1,ALBANIAN_TOSK,StEg,path:1
814,path:3,LIGURIAN_STELLA,Stro,path:1
815,path:2,BALEAR_CATALAN,k3mi,path:1
816,path:2,CATALAN,k3mi,path:2
817,path:2,CATALAN_2,k3mi,path:3
818,path:8,ROMANIAN,k3rare,path:1
819,path:3,CORSICAN,Strada,path:1
820,path:3,EMILIANO_CARPIGIANO,strEda,path:1
821,path:3,EMILIANO_FERRARESE,strada,path:1
822,path:3,EMILIANO_REGGIANO,strEda,path:2
823,path:3,FRIULIAN,stradE,path:1
824,path:3,GALICIAN,Estrada,path:1
825,path:6,ITALIAN,sentyaro,path:1
826,path:3,ITALIAN_GROSSETO_TUSCAN,strada,path:2
827,path:3,LIGURIAN_GENOESE,strada,path:3
828,path:3,LIGURIAN_RAPALLO,strada,path:4
829,path:3,LOMBARD_BERGAMO,strada,path:5
830,path:3,LOMBARD_PLESIO,Strada,path:2
831,path:3,NEAPOLITAN_CALABRESE,strat3,path:1
832,path:3,NONES,strada,path:6
833,path:3,NONES_FASSANO,StrEda,path:1
834,path:3,NONES_GARDENESE,StrEda,path:2
835,path:3,PIEMONTESE_BARBANIA,stra,path:1
836,path:3,PIEMONTESE_CARMAGNOLA,stra,path:2
837,path:3,PIEMONTESE_LANZO_TORINESE,stra,path:3
838,path:3,PIEMONTESE_VERCELLESE,stra,path:4
839,path:3,PORTUGUESE,seda,path:1
840,path:3,ROMAGNOL_RAVENNATE,stre3,path:1
841,path:12,ROMANSH_SURSILVAN,sEnd3,path::1
842,path:3,SARDINIAN,istrada,path:1
843,path:3,SARDINIAN_LOGUDARESE,istrada,path:2
844,path:3,SICILIAN_UnnamedInSource,strata,path:1
845,path:12,SPANISH,senda,path::1
846,path:5,FRENCH,rut,path:1
847,path:9,ROMANIAN_MEGLENO,drum,path:1
848,path:7,OCCITAN_ARANESE,kursEro,path:1
849,path:10,ROMANSH_GRISHUN,vi3,path::1
850,path:11,ROMANSH_SURMIRAN,vey3,path::1
851,path:10,ROMANSH_VALLADER,vi3,path::2
852,path:13,SARDINIAN_CAMPIDANESE,aruxa,path::1
853,hear:0,ALBANIAN_GHEG,d3goy,hear:1
854,hear:0,ALBANIAN,d3gyoy,hear:1
855,hear:0,ALBANIAN_TOSK,d3Toy,hear:1
856,hear:1,ARAGONESE,sentir,hear:1
857,hear:1,BALEAR_CATALAN,s3nti,hear:1
858,hear:1,CATALAN,s3nti,hear:2
859,hear:1,CATALAN_2,s3nti,hear:3
860,hear:1,CORSICAN,sEnt,hear:1
861,hear:1,DALMATIAN,sentar,hear:1
862,hear:1,EMILIANO_CARPIGIANO,siNtir,hear:1
863,hear:1,EMILIANO_FERRARESE,sintir,hear:1
864,hear:1,EMILIANO_REGGIANO,sEynter,hear:1
865,hear:1,FRIULIAN,sintei,hear:1
866,hear:1,ITALIAN_GROSSETO_TUSCAN,sentire,hear:1
867,hear:1,LIGURIAN_GENOESE,seNti,hear:1
868,hear:1,LIGURIAN_RAPALLO,seNti,hear:2
869,hear:1,LIGURIAN_STELLA,seNti,hear:3
870,hear:1,LOMBARD_BERGAMO,sinti,hear:1
871,hear:1,LOMBARD_PLESIO,senti,hear:1
872,hear:1,NEAPOLITAN_CALABRESE,s3nti,hear:4
873,hear:1,NONES,senir,hear:1
874,hear:1,NONES_FASSANO,sentir,hear:2
875,hear:1,PIEMONTESE_BARBANIA,sENte,hear:1
876,hear:1,PIEMONTESE_CARMAGNOLA,sENte,hear:2
877,hear:1,PIEMONTESE_LANZO_TORINESE,sENte,hear:3
878,hear:1,PIEMONTESE_VERCELLESE,seNti,hear:4
879,hear:1,ROMAGNOL_RAVENNATE,sinti,hear:2
880,hear:1,ROMANSH_SURMIRAN,santkEr,hear:1
881,hear:1,SICILIAN_UnnamedInSource,sentiri,hear:1
882,hear:1,VALENCIAN,sentir,hear:3
883,hear:2,ARPITAN,ekota,hear:1
884,hear:3,ASTURIAN,oyer,hear:1
885,hear:4,FRENCH,otadr,hear:1
886,hear:5,GALICIAN,oir,hear:1
887,hear:5,JUDEO_ESPAGNOL,oir,hear:2
888,hear:9,PORTUGUESE,ov,hear:1
889,hear:5,SPANISH,oir,hear:3
890,hear:6,GASCON,auzi,hear:1
891,hear:6,LANGUEDOCIEN,awzi,hear:1
892,hear:6,NONES_GARDENESE,awdi,hear:1
893,hear:6,ROMANIAN,auz,hear:1
894,hear:6,ROMANIAN_2,auzy,hear:1
895,hear:7,ITALIAN,ud,hear:1
896,hear:10,ROMANIAN_MEGLENO,ut,hear::1
897,hear:8,OCCITAN_ARANESE,enene,hear:1
898,hear:11,ROMANSH_GRISHUN,udir,hear::1
899,hear:11,ROMANSH_SURSILVAN,udir,hear::2
900,hear:11,ROMANSH_VALLADER,dudir,hear::1
901,hear:12,SARDINIAN,intendere,hear::1
902,hear:12,SARDINIAN_CAMPIDANESE,intEndi,hear::1
903,hear:12,SARDINIAN_LOGUDARESE,intendere,hear::2
904,hear:13,VLACH,aseultu,hear::1
905,night:0,ALBANIAN_GHEG,nat3,night:1
906,night:0,ALBANIAN,nat3,night:2
907,night:0,ALBANIAN_TOSK,nat3,night:3
908,night:0,ARAGONESE,nueit,night:1
909,night:0,ASTURIAN,nueCe,night:1
910,night:1,ARPITAN,nE,night:1
911,night:2,BALEAR_CATALAN,nit,night:1
912,night:2,CATALAN,nit,night:2
913,night:2,CATALAN_2,nit,night:3
914,night:0,CORSICAN,noti,night:1
915,night:0,DALMATIAN,nuat,night:1
916,night:0,EMILIANO_CARPIGIANO,not,night:1
917,night:0,EMILIANO_FERRARESE,not,night:2
918,night:0,EMILIANO_REGGIANO,not,night:3
919,night:3,FRENCH,nui,night:1
920,night:0,FRIULIAN,5ot,night:1
921,night:0,GALICIAN,noite,night:1
922,night:0,GASCON,nwoyt,night:1
923,night:0,ITALIAN,notte,night:1
924,night:0,ITALIAN_GROSSETO_TUSCAN,note,night:1
925,night:0,JUDEO_ESPAGNOL,noCe,night:1
926,night:0,LANGUEDOCIEN,5oC,night:1
927,night:0,LIGURIAN_GENOESE,nEte,night:1
928,night:0,LIGURIAN_RAPALLO,nEte,night:2
929,night:0,LIGURIAN_STELLA,nECe,night:1
930,night:0,LOMBARD_BERGAMO,noC,night:1
931,night:0,LOMBARD_PLESIO,noC,night:2
932,night:0,NEAPOLITAN_CALABRESE,not3,night:1
933,night:0,NONES,not,night:4
934,night:2,NONES_FASSANO,net,night:1
935,night:0,NONES_GARDENESE,nwet,night:1
936,night:4,OCCITAN_ARANESE,ne,night:1
937,night:0,PIEMONTESE_BARBANIA,noyt,night:1
938,night:0,PIEMONTESE_CARMAGNOLA,noyt,night:2
939,night:0,PIEMONTESE_LANZO_TORINESE,noyt,night:3
940,night:0,PIEMONTESE_VERCELLESE,noC,night:3
941,night:0,PORTUGUESE,noyt3,night:1
942,night:0,ROMAGNOL_RAVENNATE,nota,night:1
943,night:0,ROMANIAN,noapte,night:1
944,night:0,ROMANIAN_2,noapte,night:2
945,night:0,ROMANIAN_MEGLENO,noapti,night:1
946,night:0,ROMANSH_GRISHUN,noT,night:1
947,night:0,ROMANSH_SURMIRAN,noT,night:2
948,night:0,ROMANSH_SURSILVAN,noC,night:4
949,night:0,ROMANSH_VALLADER,not,night:5
950,night:0,SARDINIAN,note,night:2
951,night:0,SARDINIAN_CAMPIDANESE,noti,night:2
952,night:0,SARDINIAN_LOGUDARESE,note,night:3
953,night:0,SICILIAN_UnnamedInSource,noti,night:3
954,night:0,SPANISH,noCe,night:2
955,night:2,VALENCIAN,nit,night:4
956,night:0,VLACH,napte,night:1
957,two:0,ALBANIAN_GHEG,di,two:1
958,two:0,ALBANIAN,di,two:2
959,two:3,CORSICAN,dwi,two:1
960,two:4,DALMATIAN,dai,two:1
961,two:1,ALBANIAN_TOSK,du,two:1
962,two:1,EMILIANO_CARPIGIANO,du,two:2
963,two:1,EMILIANO_FERRARESE,du,two:3
964,two:5,FRENCH,de,two:1
965,two:3,ITALIAN,due,two:1
966,two:3,ITALIAN_GROSSETO_TUSCAN,due,two:2
967,two:3,LIGURIAN_GENOESE,dui,two:1
968,two:3,LIGURIAN_RAPALLO,dui,two:2
969,two:3,LIGURIAN_STELLA,dui,two:3
970,two:1,LOMBARD_BERGAMO,du,two:4
971,two:3,LOMBARD_PLESIO,duu,two:1
972,two:3,PIEMONTESE_BARBANIA,duy,two:1
973,two:3,PIEMONTESE_CARMAGNOLA,duy,two:2
974,two:3,PIEMONTESE_LANZO_TORINESE,duy,two:3
975,two:3,PIEMONTESE_VERCELLESE,duy,two:4
976,two:2,ROMANSH_GRISHUN,dus,two:1
977,two:2,ROMANSH_SURMIRAN,dus,two:2
978,two:2,ROMANSH_SURSILVAN,dus,two:3
979,two:2,SARDINIAN_CAMPIDANESE,duzu,two:1
980,two:1,SICILIAN_UnnamedInSource,du,two:5
981,two:3,VLACH,dui,two:4
982,two:2,ARAGONESE,dos,two:1
983,two:3,ARPITAN,dow,two:1
984,two:2,ASTURIAN,dos,two:2
985,two:2,BALEAR_CATALAN,dos,two:3
986,two:2,CATALAN,dos,two:4
987,two:2,CATALAN_2,dos,two:5
988,two:3,EMILIANO_REGGIANO,dow,two:2
989,two:3,FRIULIAN,doi,two:1
990,two:2,GALICIAN,dous,two:1
991,two:2,GASCON,dis,two:1
992,two:2,JUDEO_ESPAGNOL,dos,two:6
993,two:2,LANGUEDOCIEN,dus,two:4
994,two:3,NEAPOLITAN_CALABRESE,doye,two:1
995,two:3,NONES,doi,two:2
996,two:3,NONES_GARDENESE,doy,two:1
997,two:2,OCCITAN_ARANESE,dis,two:2
998,two:2,PORTUGUESE,doiS,two:1
999,two:1,ROMAGNOL_RAVENNATE,do,two:1
1000,two:3,ROMANIAN,doi,two:3
1001,two:3,ROMANIAN_2,doy,two:2
1002,two:3,ROMANIAN_MEGLENO,doy,two:3
1003,two:2,ROMANSH_VALLADER,dwos,two:1
1004,two:2,SARDINIAN,duos,two:1
1005,two:2,SARDINIAN_LOGUDARESE,duos,two:2
1006,two:2,SPANISH,dos,two:7
1007,two:3,TURIA_AROMANIAN,doi,two:4
1008,two:2,VALENCIAN,dos,two:8
1009,we:0,ALBANIAN_GHEG,ne,we:1
1010,we:1,ALBANIAN,ne,we:2
1011,we:2,ALBANIAN_TOSK,nE,we:1
1012,we:4,ARPITAN,no,we:1
1013,we:5,ASTURIAN,nos,we:1
1014,we:6,CORSICAN,noi,we:1
1015,we:6,DALMATIAN,noi,we:2
1016,we:8,EMILIANO_FERRARESE,nu,we:1
1017,we:9,FRENCH,nu,we:2
1018,we:5,FRIULIAN,nou,we:1
1019,we:5,GALICIAN,nos,we:2
1020,we:6,ITALIAN,noi,we:3
1021,we:6,ITALIAN_GROSSETO_TUSCAN,noi,we:4
1022,we:6,LIGURIAN_RAPALLO,nui,we:1
1023,we:7,LOMBARD_BERGAMO,noter,we:1
1024,we:10,LOMBARD_PLESIO,nuN,we::1
1025,we:11,NEAPOLITAN_CALABRESE,nuy3,we::1
1026,we:5,NONES_GARDENESE,n3ws,we:1
1027,we:12,PIEMONTESE_BARBANIA,nuy,we::1
1028,we:12,PIEMONTESE_CARMAGNOLA,nuy,we::2
1029,we:12,PIEMONTESE_LANZO_TORINESE,nuy,we::3
1030,we:12,PIEMONTESE_VERCELLESE,nuy,we::4
1031,we:5,PORTUGUESE,noS,we:1
1032,we:5,ROMAGNOL_RAVENNATE,now,we:1
1033,we:6,ROMANIAN,noi,we:5
1034,we:12,ROMANIAN_2,noy,we::1
1035,we:12,ROMANIAN_MEGLENO,noy,we::2
1036,we:5,ROMANSH_GRISHUN,nus,we:1
1037,we:5,ROMANSH_SURMIRAN,nows,we:1
1038,we:5,ROMANSH_SURSILVAN,nus,we:2
1039,we:5,ROMANSH_VALLADER,nus,we:3
1040,we:5,SARDINIAN,nos,we:3
1041,we:13,SARDINIAN_CAMPIDANESE,nozu,we::1
1042,we:5,SARDINIAN_LOGUDARESE,nois,we:1
1043,we:12,TURIA_AROMANIAN,noy,we::3
1044,we:6,VLACH,noi,we:6
1045,we:3,ARAGONESE,nusatros,we:1
1046,we:3,BALEAR_CATALAN,noltros,we:1
